BookingID,BookingDate,CustomerID,CustomerName,Gender,Age,MobileNo,EmailID,City,Country,FlightID,FlightName,FlightNumber,SourceCity,SourceAirport,DestinationCity,DestinationAirport,FlightDate,DepartureTime,ArrivalTime,SeatClass,SeatNumber,PNRNumber,TicketPrice,TaxAmount,TotalAmount,PaymentMode,PaymentStatus,BookingStatus
3043,2025-07-18,CUST003043,Rajata Chhabra,Male,32.0,2099770033.0,farisparekh@example.org,Kanpur,UK,FL003043,Akasa Air,AI8328,Goa,Manohar International Airport,Delhi,Indira Gandhi International Airport,2025-11-04,23:00,08:00,,2F,PNR3000835,44783,2239.15,47022.15,Credit Card,Pending,Confirmed
4795,2026-05-16,CUST004795,  Balvan Dar   ,Male,63.0,5529633153.0,aarnavviswanathan@example.net,Surat,UK,FL004795,Emirates,SG3041,Mumbai,Chhatrapati Shivaji Maharaj International Airport,Hyderabad,Rajiv Gandhi International Airport,2026-09-08,05:00,14:00,Economy,18E,PNR7155226,17685,884.25,18569.25,Credit Card,Refunded,Waiting
520,2025-07-12,CUST000520,,Female,72.0,3319654553.0,lukeboase@example.org,Bidhannagar,UAE,FL000520,Singapore Airlines,SG919,,Pune International Airport,,Netaji Subhas Chandra Bose International Airport,2025-08-27,16:45,18:45,Premium Economy,11B,PNR5765824,65699,3284.95,68983.95,Debit Card,Pending,Cancelled
1787,2025-08-28,CUST001787,,Female,44.0,0000000000,liambumb@example.net,Haridwar,Singapore,FL001787,IndiGo,QR1659,Pune,Pune International Airport,London,Heathrow Airport,2025-09-16,15:15,00:15,Premium Economy,49B,PNR1491672,72971,3648.55,76619.55,Debit Card,Paid,Confirmed
3351,2025-11-13,CUST003351,  Devansh Gupta   ,Male,28.0,7160163555.0,goswamiurishilla@example.net,Ahmednagar,UK,FL003351,Vistara,SG651,Mumbai,Chhatrapati Shivaji Maharaj International Airport,Pune,Pune International Airport,2026-01-24,19:15,23:15,First Class,35F,,68922,3446.1,72368.1,Credit Card,Paid,Cancelled
1295,2026-06-17,CUST001295,Owen Maharaj,Female,49.0,8913620506.0,sakshamraju@example.net,Firozabad,Singapore,FL001295,SpiceJet,AI4081,Delhi,Indira Gandhi International Airport,Bengaluru,Kempegowda International Airport,2026-08-30,06:30,15:30,Premium Economy,27E,PNR1168229,62440,3122.0,65562.0,UPI,,Confirmed
46,2026-03-31,CUST000046,,Female,,308417044.0,zachariahojas@example.net,Surendranagar Dudhrej,Singapore,FL000046,Qatar Airways,EK4907,,Hamad International Airport,Hyderabad,Rajiv Gandhi International Airport,,14:45,20:45,Economy,42D,PNR8817977,64894,3244.7,68138.7,UPI,Refunded,Cancelled
2512,2025-11-01,CUST002512,,Male,23.0,5897545917.0,vanya62@example.org,Nadiad,UK,FL002512,Singapore Airlines,SG6864,Goa,Manohar International Airport,Kolkata,Netaji Subhas Chandra Bose International Airport,,09:30,17:30,,1B,PNR8673079,69486,3474.3,72960.3,Debit Card,Refunded,Cancelled
1191,2026-04-22,CUST001191,Anamika De,Female,24.0,98765,jack23@example.net,Secunderabad,India,FL001191,Singapore Airlines,QR4464,Kolkata,Netaji Subhas Chandra Bose International Airport,Chennai,Chennai International Airport,2026-06-27,15:45,21:45,Economy,10C,PNR3633607,52692,2634.6,55326.6,Net Banking,,Confirmed
154,2025-06-29,CUST000154,,Female,47.0,9254833796.0,bhatiaprisha@example.org,Darbhanga,Thailand,FL000154,Etihad Airways,UK7481,Singapore,Singapore Changi Airport,Goa,Manohar International Airport,2025-09-24,07:45,14:45,Economy,11D,,56166,2808.3,58974.3,UPI,,Cancelled
3063,2025-07-28,CUST003063,Ekalinga Radhakrishnan,Female,34.0,9060566717.0,jgopal@example.net,Aligarh,Singapore,FL003063,SpiceJet,SG3660,Kolkata,Netaji Subhas Chandra Bose International Airport,Singapore,Singapore Changi Airport,2025-09-10,11:45,12:45,First Class,29A,,39709,1985.45,41694.45,Credit Card,,Cancelled
978,2025-11-22,CUST000978,Anthony Soni,Female,42.0,5522927048.0,jalsabassi@example.org,Asansol,UK,FL000978,Thai Airways,QR7899,Kolkata,Netaji Subhas Chandra Bose International Airport,Chennai,Chennai International Airport,2025-12-05,11:30,21:30,,7D,PNR4072462,64136,3206.8,67342.8,Net Banking,Refunded,Waiting
4051,2026-04-22,CUST004051,Gunbir Sami,Female,21.0,8042509924.0,hsathe@example.net,Satna,Thailand,FL004051,SpiceJet,SG8624,Ahmedabad,Sardar Vallabhbhai Patel International Airport,Pune,Pune International Airport,2026-07-29,07:15,11:15,First Class,46D,PNR8689783,0,1045.8,21961.8,Debit Card,Pending,Waiting
4453,2026-03-28,CUST004453,Vasatika Parikh,Male,29.0,2401113819.0,mangateesha@example.net,Hajipur,UK,FL004453,SpiceJet,6E4316,Dubai,Dubai International Airport,Ahmedabad,Sardar Vallabhbhai Patel International Airport,2026-04-30,10:15,13:15,Economy,20A,PNR9538307,29676,1483.8,31159.8,UPI,Paid,Cancelled
2039,2026-04-27,CUST002039,Chatura Mangat,Female,57.0,,bvasa@example.net,Gwalior,UK,FL002039,SpiceJet,SG5007,,Pune International Airport,Singapore,Singapore Changi Airport,2026-05-26,22:15,06:15,Economy,29B,PNR2946283,25572,1278.6,26850.6,Debit Card,Refunded,Waiting
3209,2026-02-24,CUST003209,     ,Male,64.0,1142108465.0,advaysaini@example.com,Suryapet,Thailand,FL003209,Vistara,SG6562,Singapore,Singapore Changi Airport,Dubai,Dubai International Airport,2026-06-17,15:45,23:45,First Class,14D,PNR6183394,8533,426.65,8959.65,Debit Card,Pending,Waiting
2655,2026-02-22,CUST002655,Bhavani Date,Male,,5387117400.0,ekiyakunda@example.net,Nadiad,Thailand,FL002655,Lufthansa,QP924,Hyderabad,Rajiv Gandhi International Airport,Pune,Pune International Airport,,00:30,03:30,Economy,39F,PNR2850469,6224,311.2,6535.2,UPI,Pending,Confirmed
3794,2025-09-18,CUST003794,,Female,49.0,9661074625.0,dchaudhuri@example.net,Sasaram,UK,FL003794,Vistara,EK3687,Doha,Hamad International Airport,Bengaluru,Kempegowda International Airport,2025-09-23,15:00,01:00,Economy,31F,PNR1839078,47859,2392.95,50251.95,Net Banking,Paid,Cancelled
3235,2026-06-08,CUST003235,  Ranveer Agate   ,Female,24.0,4281069689.0,smorar@example.net,Amaravati,Singapore,FL003235,SpiceJet,SG2742,Chennai,Chennai International Airport,Bangkok,Suvarnabhumi Airport,2026-08-23,05:45,07:45,First Class,34E,PNR4836485,59403,2970.15,62373.15,Net Banking,Refunded,Cancelled
2911,2025-12-09,CUST002911,Meera Vaidya,Male,73.0,3787215714.0,ekapadmagar@example.com,Malda,UK,FL002911,Air India,6E3012,London,Heathrow Airport,Bangkok,Suvarnabhumi Airport,2026-01-23,12:15,22:15,Premium Economy,11C,PNR5032599,15080,754.0,15834.0,UPI,Refunded,Waiting
3226,2025-11-12,CUST003226,Charita Mutti,Female,61.0,,wrideshlalla@example.com,Rohtak,UK,FL003226,Thai Airways,QP8216,Bangkok,Suvarnabhumi Airport,Doha,Hamad International Airport,2025-12-28,20:00,00:00,Business,22D,PNR1854449,-36591,2057.3,43203.3,UPI,Pending,Waiting
3021,2026-05-04,CUST003021,,Female,70.0,,user@,Kolhapur,UK,FL003021,British Airways,SG7489,,Singapore Changi Airport,Goa,Manohar International Airport,2026-07-16,03:15,10:15,Business,28C,PNR1573359,20658,1032.9,21690.9,UPI,Refunded,Cancelled
646,2025-08-12,CUST000646,,Female,37.0,8016176886.0,,Bokaro,India,FL000646,Air India,QR7779,Delhi,Indira Gandhi International Airport,Jaipur,Jaipur International Airport,,16:45,20:45,First Class,10F,PNR1959150,49343,2467.15,51810.15,Credit Card,Paid,Waiting
3854,2025-12-04,CUST003854,Hiral Mane,Male,,1238182578.0,kamalasanghvi@example.com,Bihar Sharif,Thailand,FL003854,Vistara,UK1731,London,Heathrow Airport,Ahmedabad,Sardar Vallabhbhai Patel International Airport,2025-12-07,01:15,02:15,Economy,29C,PNR5800124,30613,1530.65,32143.65,UPI,Paid,Waiting
3128,2026-02-23,CUST003128,Aahana Goda,Female,32.0,9407778060.0,barkhadutt@example.net,Dehradun,UK,FL003128,vistara123,UK8508,Doha,Hamad International Airport,Chennai,Chennai International Airport,2026-04-27,08:45,11:45,Economy,8B,PNR6173747,45431,2271.55,47702.55,Credit Card,Refunded,Waiting
2479,2025-11-15,CUST002479,Urvashi Chokshi,Female,62.0,3490634932.0,ttank@example.net,Uluberia,UK,FL002479,Thai Airways,QP9881,Bangkok,Suvarnabhumi Airport,Delhi,Indira Gandhi International Airport,2026-01-03,06:15,14:15,Business,18F,PNR5969660,18346,917.3,19263.3,Debit Card,Paid,Confirmed
3680,2025-11-10,CUST003680,Triya Nagy,Female,65.0,419323796.0,opatel@example.com,Thane,Thailand,FL003680,Qatar Airways,EK6892,Bangkok,Suvarnabhumi Airport,Bengaluru,Kempegowda International Airport,2026-02-21,14:30,20:30,Business,18E,PNR9279947,29252,1462.6,30714.6,Debit Card,Paid,Confirmed
1038,2026-04-16,CUST001038,,Female,41.0,9560802810.0,choprajanuja@example.org,Bardhaman,UAE,FL001038,SpiceJet,UK8925,London,Heathrow Airport,Dubai,Dubai International Airport,2026-04-29,21:30,07:30,Business,16E,PNR3689944,40472,2023.6,42495.6,Net Banking,,Cancelled
1404,2025-10-13,CUST001404,Ijaya Comar,Female,37.0,2632887467.0,aadigoda@example.net,Katihar,Thailand,FL001404,Thai Airways,UK7716,Goa,Manohar International Airport,Bengaluru,Kempegowda International Airport,31-02-2026,15:15,00:15,First Class,44C,PNR5760643,40082,2004.1,42086.1,Net Banking,,Confirmed
3210,2026-05-02,CUST003210,,Female,36.0,6114367044.0,ciyengar@example.org,Jaipur,UAE,FL003210,Thai Airways,AI9177,Chennai,Chennai International Airport,Dubai,Dubai International Airport,2026-07-24,13:45,20:45,First Class,25A,PNR5757886,4873,243.65,5116.65,UPI,Refunded,Waiting
1810,2025-11-16,CUST001810,Vivaan Cheema,Male,53.0,6287486710.0,tanveer54@example.net,Khammam,UK,FL001810,Etihad Airways,EK6870,,Pune International Airport,,Sardar Vallabhbhai Patel International Airport,2026-02-25,18:15,22:15,First Class,3A,PNR9481301,31740,1587.0,33327.0,Credit Card,Pending,Confirmed
1960,2025-10-11,CUST001960,Shivani Agrawal,Female,62.0,1735720065.0,georgebhatnagar@example.org,Navi Mumbai,UK,FL001960,Thai Airways,QR4746,Doha,Hamad International Airport,Ahmedabad,Sardar Vallabhbhai Patel International Airport,2025-11-10,23:15,08:15,Premium Economy,39F,PNR2561582,52401,2620.05,55021.05,Debit Card,Refunded,Waiting
2154,2025-12-29,CUST002154,Madhav Patil,Female,63.0,,abhabhasin@example.com,Pali,Singapore,FL002154,IndiGo,SG4324,Dubai,Dubai International Airport,Mumbai,Chhatrapati Shivaji Maharaj International Airport,2026-02-17,21:30,22:30,Business,36C,PNR3576516,32147,1607.35,33754.35,Credit Card,Pending,Cancelled
1162,2026-02-17,CUST001162,Yashoda Rajagopalan,Male,Unknown,2854180650.0,shasaanvi@example.org,Tiruchirappalli,India,FL001162,vistara123,6E6123,Pune,Pune International Airport,Goa,Manohar International Airport,2026-05-05,03:45,11:45,Premium Economy,46B,PNR1507358,49993,2499.65,52492.65,Debit Card,,Confirmed
630,2025-09-09,CUST000630,Mitali Sur,Female,,1614534146.0,oommenadya@example.org,,UK,FL000630,Thai Airways,SG3843,Bangkok,Suvarnabhumi Airport,Chennai,Chennai International Airport,2025-10-12,07:15,12:15,Economy,45B,PNR9733123,64676,3233.8,67909.8,UPI,Paid,
1701,2026-01-21,CUST001701,  Dipta Hayre   ,Male,33.0,9123936964.0,esankaran@example.org,Panihati,UK,FL001701,Vistara,SG3763,Mumbai,Chhatrapati Shivaji Maharaj International Airport,Ahmedabad,Sardar Vallabhbhai Patel International Airport,2026-02-27,15:15,16:15,Business,36F,PNR2361597,64756,3237.8,67993.8,Net Banking,Pending,Cancelled
142,2025-07-12,CUST000142,Praneel Raju,Female,42.0,3625138858.0,,Tenali,Thailand,FL000142,Emirates,QR7627,London,Heathrow Airport,Goa,Manohar International Airport,2025-07-24,01:30,08:30,Business,26B,PNR9657923,52844,2642.2,55486.2,Credit Card,Refunded,Confirmed
3871,2026-02-16,CUST003871,Tara Thaman,Male,61.0,7106031007.0,omkaarvala@example.net,Silchar,UK,FL003871,Qatar Airways,AI9538,Ahmedabad,Sardar Vallabhbhai Patel International Airport,Doha,Hamad International Airport,00-00-0000,19:45,20:45,First Class,37C,PNR6362158,53079,2653.95,55732.95,UPI,Pending,Confirmed
2947,2026-05-09,CUST002947,Jeevika Randhawa,Female,,4679474763.0,samarthtella@example.com,Panihati,Singapore,FL002947,IndiGo,QP639,London,Heathrow Airport,Bangkok,Suvarnabhumi Airport,2026-08-17,11:00,12:00,Economy,23C,PNR7776441,66849,3342.45,70191.45,Net Banking,Refunded,Waiting
2367,2026-03-12,CUST002367,Ayushman Sinha,Female,64.0,2720505336.0,ranbir41@example.com,Delhi,Thailand,FL002367,SpiceJet,QR2159,Bengaluru,Kempegowda International Airport,,Hamad International Airport,2026-06-20,00:15,01:15,First Class,35A,PNR8470885,43231,2161.55,45392.55,UPI,Pending,Waiting
2625,2026-03-03,CUST002625,Forum Acharya,Female,Unknown,5185364045.0,bajajurmi@example.net,Nadiad,UK,FL002625,Singapore Airlines,UK906,Jaipur,Jaipur International Airport,Singapore,Singapore Changi Airport,2026-05-13,04:00,08:00,,47A,PNR9267590,34353,1717.65,36070.65,Net Banking,Paid,Waiting
4638,2026-04-23,CUST004638,Hemal Mukhopadhyay,Female,19.0,,,Hospet,UK,FL004638,Emirates,QR1640,Singapore,Singapore Changi Airport,Pune,Pune International Airport,2026-04-26,17:30,02:30,First Class,45D,PNR3576082,15570,778.5,16348.5,UPI,Paid,Cancelled
4157,2026-05-24,CUST004157,Krish Bera,Female,62.0,7125092748.0,ranbir95@example.org,Sri Ganganagar,Thailand,FL004157,Thai Airways,QR9080,Hyderabad,Rajiv Gandhi International Airport,Jaipur,Jaipur International Airport,2026-06-15,18:15,20:15,Premium Economy,3A,PNR4299806,9987,499.35,10486.35,UPI,Refunded,Cancelled
3981,2025-10-15,CUST003981,Anamika Kumar,Male,30.0,8100862943.0,wriddhishdoshi@example.com,Chennai,UAE,FL003981,Lufthansa,UK8056,London,Heathrow Airport,Kolkata,Netaji Subhas Chandra Bose International Airport,2025-11-05,08:00,11:00,Economy,45A,PNR4559767,-49548,435.15,9138.15,UPI,Paid,Confirmed
3716,2025-07-18,CUST003716,,Male,,285700477.0,bsoman@example.org,Bokaro,India,FL003716,Qatar Airways,EK6470,Bangkok,Suvarnabhumi Airport,Dubai,Dubai International Airport,2025-09-11,05:00,11:00,Premium Economy,15B,PNR3246766,53685,2684.25,56369.25,Credit Card,,Cancelled
3020,2025-10-21,CUST003020,,Male,52.0,1207812943.0,anikakhurana@example.org,Chinsurah,Singapore,FL003020,Lufthansa,QP6248,Chennai,Chennai International Airport,Singapore,Singapore Changi Airport,2025-11-16,07:00,13:00,Economy,36C,PNR8145605,36966,1848.3,38814.3,Net Banking,Pending,Cancelled
1221,2026-04-10,CUST001221,Oliver Sanghvi,Female,65.0,7482071063.0,maanavhora@example.net,Ghaziabad,India,FL001221,Singapore Airlines,EK1924,Dubai,Dubai International Airport,Singapore,Singapore Changi Airport,2026-06-10,17:15,00:15,First Class,38E,PNR4228239,48691,2434.55,51125.55,Debit Card,Refunded,Waiting
629,2025-12-10,CUST000629,     ,Female,,1878345074.0,,Bhatpara,UAE,FL000629,SpiceJet,6E3847,Bangkok,Suvarnabhumi Airport,Jaipur,Jaipur International Airport,2026-03-19,09:15,19:15,,44A,PNR4428084,55444,2772.2,58216.2,Debit Card,Paid,Confirmed
4813,2025-09-14,CUST004813,Sachi Mahal,Male,55.0,3980175166.0,gaurigole@example.com,Mumbai,Thailand,FL004813,Emirates,UK8113,Pune,Pune International Airport,Ahmedabad,Sardar Vallabhbhai Patel International Airport,2025-10-05,22:45,02:45,Economy,14B,PNR1528180,7175,358.75,7533.75,Net Banking,Paid,Confirmed
3323,2026-03-18,CUST003323,Arunima Dalal,Male,59.0,3721156815.0,nnarain@example.org,,Singapore,FL003323,Emirates,QP2988,London,Heathrow Airport,Ahmedabad,Sardar Vallabhbhai Patel International Airport,2026-05-09,05:00,09:00,Business,29D,PNR4595189,41757,2087.85,43844.85,Debit Card,Refunded,Cancelled
4175,2025-12-11,CUST004175,Michael Hari,Male,24.0,7610723947.0,hemanisoman@example.net,Chinsurah,India,FL004175,Thai Airways,AI9705,Doha,Hamad International Airport,Hyderabad,Rajiv Gandhi International Airport,2026-03-17,09:30,16:30,First Class,18A,PNR3047481,64846,3242.3,68088.3,Debit Card,Refunded,Waiting
955,2025-11-13,CUST000955,,Female,20.0,8610762921.0,strivedi@example.net,Siliguri,UAE,FL000955,Vistara,QP7632,Goa,Manohar International Airport,,Rajiv Gandhi International Airport,2026-01-14,04:15,11:15,Business,8F,PNR4662085,62389,3119.45,65508.45,Credit Card,Paid,Confirmed
2055,2025-10-20,CUST002055,Chakradhar Krishna,Female,65.0,4350445443.0,sanechasmum@example.org,Tadepalligudem,Singapore,FL002055,SpiceJet,6E2126,Singapore,Singapore Changi Airport,Ahmedabad,Sardar Vallabhbhai Patel International Airport,2025-10-29,21:15,02:15,First Class,2C,PNR9044254,55726,2786.3,58512.3,Credit Card,Pending,Cancelled
4998,2025-07-13,CUST004998,,Male,42.0,6587876977.0,ubhatnagar@example.org,Bhusawal,Singapore,FL004998,INDIGO ,6E1601,Mumbai,Chhatrapati Shivaji Maharaj International Airport,Dubai,Dubai International Airport,2025-09-12,21:45,22:45,,38B,PNR2376083,58007,2900.35,60907.35,Net Banking,Pending,Cancelled
2563,2026-04-16,CUST002563,Andrew Dugal,Male,250,,vsamra@example.net,Purnia,India,FL002563,Singapore Airlines,AI295,Chennai,Chennai International Airport,Hyderabad,Rajiv Gandhi International Airport,2026-05-15,01:30,11:30,Premium Economy,4B,PNR6116067,56545,2827.25,59372.25,Net Banking,,Waiting
4605,2025-06-23,CUST004605,Vamakshi Pal,Female,61.0,6522958939.0,manioviya@example.net,Kakinada,Singapore,FL004605,Vistara,UK2181,Mumbai,Chhatrapati Shivaji Maharaj International Airport,Bangkok,Suvarnabhumi Airport,2025-08-04,19:15,20:15,Business,49A,PNR2570580,37263,1863.15,39126.15,Net Banking,,Waiting
2370,2026-06-21,CUST002370,,Female,59.0,3635572779.0,dkalla@example.net,Nanded,UK,FL002370,SpiceJet,SG1171,Ahmedabad,Sardar Vallabhbhai Patel International Airport,,Suvarnabhumi Airport,2026-08-01,07:45,12:45,Economy,25B,PNR2821818,14055,702.75,14757.75,Net Banking,,Cancelled
1734,2025-10-14,CUST001734,Robert Rattan,Female,31.0,701960486.0,kabir02@example.net,Bidar,Singapore,FL001734,Lufthansa,AI2928,Goa,Manohar International Airport,Ahmedabad,Sardar Vallabhbhai Patel International Airport,2026-01-16,22:45,08:45,Business,23C,PNR9983487,31057,1552.85,32609.85,UPI,Paid,Waiting
1670,2025-11-22,CUST001670,Saanvi Puri,Female,65.0,999,,Barasat,UK,FL001670,Vistara,UK8584,Singapore,Singapore Changi Airport,Ahmedabad,Sardar Vallabhbhai Patel International Airport,2026-03-02,18:15,01:15,Premium Economy,29A,PNR6398728,52120,2606.0,54726.0,Net Banking,Refunded,Confirmed
74,2026-01-26,CUST000074,Aryan Suri,Male,23.0,,rlad@example.org,Dehri,UK,FL000074,SpiceJet,QP6573,Doha,Hamad International Airport,Pune,Pune International Airport,2026-02-17,06:15,14:15,Premium Economy,45D,PNR6192150,43735,2186.75,45921.75,Debit Card,Refunded,Waiting
3863,2026-05-20,CUST003863,,Male,44.0,,alexander26@example.net,,UAE,FL003863,Singapore Airlines,UK3376,Ahmedabad,Sardar Vallabhbhai Patel International Airport,Hyderabad,Rajiv Gandhi International Airport,2026-06-17,18:45,22:45,Business,45B,PNR8276081,20126,1006.3,21132.3,Debit Card,Paid,
2247,2025-10-30,CUST002247,Indali Handa,Male,66.0,,haritadalal@example.com,Warangal,Singapore,FL002247,Emirates,6E2824,Ahmedabad,Sardar Vallabhbhai Patel International Airport,Bengaluru,Kempegowda International Airport,2025-12-06,14:15,17:15,First Class,18F,PNR3385181,66585,3329.25,69914.25,Debit Card,Pending,Waiting
354,2026-01-13,CUST000354,,Male,,6762567580.0,etahans@example.net,Mau,UK,FL000354,Vistara,SG5745,,Jaipur International Airport,Dubai,Dubai International Airport,2026-02-13,14:00,17:00,First Class,31D,PNR5810684,62442,3122.1,65564.1,Credit Card,Pending,Cancelled
1727,2026-02-02,CUST001727,,Male,45.0,2497469012.0,dbutala@example.com,Tinsukia,Singapore,FL001727,Emirates,AI9085,Doha,Hamad International Airport,Bengaluru,Kempegowda International Airport,2026-02-13,19:45,04:45,,29D,PNR7118211,8444,422.2,8866.2,Debit Card,,Cancelled
2739,2025-09-03,CUST002739,Omkaar Soman,Female,,865239806.0,arjuntoor@example.net,Agra,Singapore,FL002739,Akasa Air,UK3228,Mumbai,Chhatrapati Shivaji Maharaj International Airport,Goa,Manohar International Airport,2025-10-21,13:00,23:00,Business,33C,PNR7535360,34305,1715.25,36020.25,UPI,Paid,Waiting
2921,2025-08-10,CUST002921,Gautam Verma,Female,35.0,3425076664.0,varenya22@example.org,Rajpur Sonarpur,Singapore,FL002921,Air India,QR6670,Goa,Manohar International Airport,Chennai,Chennai International Airport,2025-08-16,09:45,16:45,Business,33B,PNR8868282,44655,2232.75,46887.75,Credit Card,Pending,Waiting
4871,2026-04-05,CUST004871,Isha Mittal,Male,35.0,4488851283.0,,Lucknow,India,FL004871,SpiceJet,QR6121,Chennai,Chennai International Airport,Jaipur,Jaipur International Airport,2026-07-17,18:30,02:30,First Class,18F,PNR3067695,47235,2361.75,49596.75,Debit Card,Pending,Waiting
685,2026-03-15,CUST000685,Jackson Sha,Male,36.0,2026326802.0,advik62@example.org,Deoghar,UAE,FL000685,British Airways,6E3412,Bangkok,Suvarnabhumi Airport,Chennai,Chennai International Airport,2026-04-21,20:45,04:45,Business,7D,PNR2102533,32367,1618.35,33985.35,UPI,Refunded,Cancelled
4031,2025-07-07,CUST004031,Fariq Mammen,Male,65.0,8619564549.0,,Hubli–Dharwad,India,FL004031,SpiceJet,QP8482,,Manohar International Airport,,Jaipur International Airport,2025-10-13,14:45,22:45,Economy,10D,PNR1422020,42102,2105.1,44207.1,Net Banking,Paid,Confirmed
